smiles,node_id,num_expansions,rollout_num,score,Q_value,num_reactions,reaction_1_id,building_block_1_1_id,building_block_1_1_smiles,building_block_1_2_id,building_block_1_2_smiles,building_block_1_3_id,building_block_1_3_smiles
O=C(CCCCNC(=O)c1ccc2[nH]nnc2c1)NCc1cn(C2CCN(C(=O)c3c[nH]nn3)C2)nn1,85417,0,221,-149.45626831054688,0.0,1,275592,13882998,CC(C)(C)OC(=O)N1CCC(n2cc(CN)nn2)C1,5612876,O=C(O)CCCCNC(=O)c1ccc2[nH]nnc2c1,417953.0,O=C(O)c1c[nH]nn1
O=C(OCc1ccccc1)N(Cc1nc(C2CCNCC2)n[nH]1)C(F)(F)S(=O)(=O)Oc1cc(=O)n2cccc(OCc3ccccc3)c2n1,86141,0,485,-149.44349670410156,0.0,1,27,24190606,O=C(NCc1nc(C2CCNCC2)n[nH]1)OCc1ccccc1,33956890,O=c1cc(OS(=O)(=O)C(F)(F)F)nc2c(OCc3ccccc3)cccn12,,
O=C(Cc1ccc(-c2nnn[nH]2)cc1)NCc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,85240,1,155,-149.38003540039062,-149.38003540039062,1,22,13981440,NCc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,7096488,O=C(O)Cc1ccc(-c2nnn[nH]2)cc1,,
Cc1cc(C)nc(-n2[nH]c(C(=O)NCCC(=O)N(CC3CCCCN3)C(=O)c3[nH]n(-c4nc(C)cc(C)n4)c(=O)c3CCO)c(CCO)c2=O)n1,85673,1,318,-149.37525939941406,-149.37525939941406,1,275592,13619859,CC(C)(C)OC(=O)NCCC(=O)NCC1CCCCN1,2020051,Cc1cc(C)nc(-n2[nH]c(C(=O)O)c(CCO)c2=O)n1,2020051.0,Cc1cc(C)nc(-n2[nH]c(C(=O)O)c(CCO)c2=O)n1
NNC(=O)c1ccccc1OCC(=O)N(C(=O)c1ccc(CCNC(=O)OCC2c3ccccc3-c3ccccc32)cc1)c1ccc(SC(F)F)cc1,85092,1,102,-149.34544372558594,-149.34544372558594,1,527,6332,NNC(=O)c1ccccc1OCC(=O)Nc1ccc(SC(F)F)cc1,3566849,O=C(NCCc1ccc(C(=O)O)cc1)OCC1c2ccccc2-c2ccccc21,,
NC(=O)c1cnc(C(=O)N2CC(NC(=O)CCCc3c[nH]nn3)C(c3cccc(F)c3)C2)cn1,86036,1,447,-149.3015594482422,-149.3015594482422,1,275592,22132552,CC(C)(C)OC(=O)NC1CNCC1c1cccc(F)c1,11248617,NC(=O)c1cnc(C(=O)O)cn1,24349958.0,O=C(O)CCCc1c[nH]nn1
O=C(CC(NS(=O)(=O)c1cc(Cl)cc(Cl)c1)c1ccccc1[N+](=O)[O-])NNC(=O)c1cc([N+](=O)[O-])ccc1O,85128,0,116,-149.2964630126953,0.0,1,240690,3696265,NNC(=O)c1cc([N+](=O)[O-])ccc1O,30845,O=C(O)CC(NS(=O)(=O)c1cc(Cl)cc(Cl)c1)c1ccccc1[N+](=O)[O-],,
O=C(NCc1cn(C2CCN(C(=O)c3nccnc3O)CC2)nn1)c1nn(-c2cc(Cl)ccc2[N+](=O)[O-])cc1O,84996,1,68,-149.2927703857422,-149.2927703857422,1,275592,23024351,CC(C)(C)OC(=O)NCc1cn(C2CCNCC2)nn1,2790322,O=C(O)c1nccnc1O,2735465.0,O=C(O)c1nn(-c2cc(Cl)ccc2[N+](=O)[O-])cc1O
O=C(Nc1ccc(Cl)c(Cl)c1)NC(Cc1c[nH]c2ccccc12)C(=O)Nc1cc(Cl)ccc1-c1nnn[nH]1,85576,1,281,-149.27044677734375,-149.27044677734375,1,22,2794371,Nc1cc(Cl)ccc1-c1nnn[nH]1,93781,O=C(Nc1ccc(Cl)c(Cl)c1)NC(Cc1c[nH]c2ccccc12)C(=O)O,,
COc1cc(C=C2CCCc3c2nc2ccccc2c3C(=O)NNc2nnc3c(n2)[nH]c2c(C)cccc23)cc(OC)c1OC,85300,1,177,-149.23472595214844,-149.23472595214844,1,22,4031167,Cc1cccc2c1[nH]c1nc(NN)nnc12,5472,COc1cc(C=C2CCCc3c2nc2ccccc2c3C(=O)O)cc(OC)c1OC,,
N#CCCn1cc(C(=O)Nc2c(Cl)cccc2-c2nnn[nH]2)c(-c2ccc([N+](=O)[O-])cc2)n1,85644,1,307,-149.20201110839844,-149.20201110839844,1,11,3835319,Nc1c(Cl)cccc1-c1nnn[nH]1,2031608,N#CCCn1cc(C(=O)O)c(-c2ccc([N+](=O)[O-])cc2)n1,,
COc1ccc(NS(=O)(=O)c2ccc(O)c(C(=O)N(c3nnn(C)n3)S(=O)(=O)c3ccc(C(C)N)cc3)c2)cc1,85590,0,286,-149.1961669921875,0.0,1,22,24530020,CC(N)c1ccc(S(=O)(=O)Nc2nnn(C)n2)cc1,1373,COc1ccc(NS(=O)(=O)c2ccc(O)c(C(=O)O)c2)cc1,,
COCC(NC(=O)c1ccccc1C(=O)c1ccc(O)c(-c2ccccc2)c1)c1nnn[nH]1,85543,1,268,-149.1906280517578,-149.1906280517578,1,22,20954641,COCC(N)c1nnn[nH]1,4021484,O=C(O)c1ccccc1C(=O)c1ccc(O)c(-c2ccccc2)c1,,
NN(C(=O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1cc([N+](=O)[O-])ccn1,84860,0,19,-149.1667938232422,0.0,1,527,22813803,NNc1cc([N+](=O)[O-])ccn1,31728,O=C(O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,,
CC(C)CN(C(=O)COC(=O)C(CC(=O)OC(C)(C)C)NC(=O)OCC1c2ccccc2-c2ccccc21)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,85297,1,176,-149.1664276123047,-149.1664276123047,1,1458,60085,CC(C)(C)OC(=O)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,10305,CC(C)CN(C(=O)CCl)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,,
O=C(Nc1ccc(CCc2nnn[nH]2)cc1)c1cc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2)ccc1Cl,86071,1,460,-149.15396118164062,-149.15396118164062,1,240690,3100375,Nc1ccc(CCc2nnn[nH]2)cc1,8134,O=C(O)c1cc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2)ccc1Cl,,
Nc1c(N(CCC2=CCCCC2)C(=O)c2c3c(nc4ccccc24)C(=Cc2ccc4c(c2)OCO4)CC3)c(=O)[nH]c(=O)n1Cc1ccccc1,85289,0,173,-149.1239776611328,0.0,1,11,8897,Nc1c(NCCC2=CCCCC2)c(=O)[nH]c(=O)n1Cc1ccccc1,5351,O=C(O)c1c2c(nc3ccccc13)C(=Cc1ccc3c(c1)OCO3)CC2,,
Cc1cc(C(=O)NCc2ccc(CNC(=O)c3c4c(nc5ccccc35)C(=Cc3cccc([N+](=O)[O-])c3)CCC4)cc2F)n2nc(C)cc2n1,85475,1,241,-149.11180114746094,-149.11180114746094,1,240690,26734457,Cc1cc(C(=O)NCc2ccc(CN)cc2F)n2nc(C)cc2n1,5200,O=C(O)c1c2c(nc3ccccc13)C(=Cc1cccc([N+](=O)[O-])c1)CCC2,,
N#Cc1nccnc1Oc1ccc(NC(=O)CSc2nnc(-c3ccc(Cl)cc3)n2Cc2ccco2)cc1,85491,1,247,-149.07762145996094,-149.07762145996094,1,22,3575417,N#Cc1nccnc1Oc1ccc(N)cc1,42258,O=C(O)CSc1nnc(-c2ccc(Cl)cc2)n1Cc1ccco1,,
O=C(c1n[nH]c(=O)[nH]c1=O)N1CC(O)C(N(Cc2ccccc2)C(=O)c2cncc3nc(O)[nH]c23)C1,85939,1,412,-149.07247924804688,-149.07247924804688,1,275592,22131008,CC(C)(C)OC(=O)N1CC(O)C(NCc2ccccc2)C1,26388924,O=C(O)c1cncc2nc(O)[nH]c12,3654480.0,O=C(O)c1n[nH]c(=O)[nH]c1=O
COc1cccc(-n2c(CC(=O)N(N)C(=O)c3cc(S(=O)(=O)Nc4c(C)n(C)n(-c5ccccc5)c4=O)ccc3C)csc2=NCc2ccco2)c1,85026,1,79,-149.06459045410156,-149.06459045410156,1,240690,11194,COc1cccc(-n2c(CC(=O)NN)csc2=NCc2ccco2)c1,4297,Cc1ccc(S(=O)(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1C(=O)O,,
CNc1nccc(C(=O)N2CCC(c3nnc(CNC(=O)c4c(O)nc(C)c([N+](=O)[O-])c4C)s3)CC2)c1[N+](=O)[O-],85635,1,303,-149.06431579589844,-149.06431579589844,1,275592,26612072,CC(C)(C)OC(=O)N1CCC(c2nnc(CN)s2)CC1,7530470,Cc1nc(O)c(C(=O)O)c(C)c1[N+](=O)[O-],17657744.0,CNc1nccc(C(=O)O)c1[N+](=O)[O-]
NN(C(=O)CCc1nn[nH]n1)C(=O)c1cc(-c2ccc(-c3ccccc3)cc2)nc2ccccc12,85811,1,367,-149.05455017089844,-149.05455017089844,1,240690,2864,NNC(=O)c1cc(-c2ccc(-c3ccccc3)cc2)nc2ccccc12,3525625,O=C(O)CCc1nn[nH]n1,,
COCCn1cnc2c1c(=O)n(CC(=O)N(N)C(=O)c1ccc(OC)c(S(=O)(=O)Nc3cc([N+](=O)[O-])ccc3OC)c1)c(=O)n2Cc1ccccc1,84943,1,49,-148.99850463867188,-148.99850463867188,1,22,11781,COCCn1cnc2c1c(=O)n(CC(=O)NN)c(=O)n2Cc1ccccc1,6816,COc1ccc([N+](=O)[O-])cc1NS(=O)(=O)c1cc(C(=O)O)ccc1OC,,
O=C1c2ccccc2C(=O)c2c1ccc(C(=O)Nc1nnc(-c3ccc([N+](=O)[O-])cc3F)s1)c2[N+](=O)[O-],85574,1,280,-148.9821319580078,-148.9821319580078,1,11,8332189,Nc1nnc(-c2ccc([N+](=O)[O-])cc2F)s1,1261,O=C1c2ccccc2C(=O)c2c1ccc(C(=O)O)c2[N+](=O)[O-],,
[N-]=[N+]=NCCCC(=O)N1CCn2c(CNC(=O)c3cc(-c4ccncc4)nnc3O)nnc2C1,85151,1,123,-148.976806640625,-148.976806640625,1,275592,26611428,CC(C)(C)OC(=O)NCc1nnc2n1CCNC2,9325330,[N-]=[N+]=NCCCC(=O)O,26336086.0,O=C(O)c1cc(-c2ccncc2)nnc1O
Cn1nccc1C1CN(C(=O)Cn2cnc([N+](=O)[O-])n2)CC1NC(=O)c1cc([N+](=O)[O-])cnc1N,85719,1,334,-148.97341918945312,-148.97341918945312,1,275592,26047806,Cn1nccc1C1CNCC1NC(=O)OC(C)(C)C,2014045,O=C(O)Cn1cnc([N+](=O)[O-])n1,2999534.0,Nc1ncc([N+](=O)[O-])cc1C(=O)O
Cc1cc(C(=O)NCc2ncoc2C2CN(C(=O)c3cccc([N+](=O)[O-])c3O)C2)nc2nc(O)[nH]c(=O)c12,85587,1,285,-148.969482421875,-148.969482421875,1,275592,26045818,CC(C)(C)OC(=O)N1CC(c2ocnc2CN)C1,3568396,Cc1cc(C(=O)O)nc2nc(O)[nH]c(=O)c12,81262.0,O=C(O)c1cccc([N+](=O)[O-])c1O
O=C(NCc1ccc(CN2CCN(C(=O)c3cc(-c4ccco4)nc4onc(-c5ccco5)c34)CC2)cc1)c1cc(-c2ccco2)nc2onc(-c3ccco3)c12,85346,1,193,-148.96607971191406,-148.96607971191406,1,275592,18121871,CC(C)(C)OC(=O)N1CCN(Cc2ccc(CN)cc2)CC1,2021097,O=C(O)c1cc(-c2ccco2)nc2onc(-c3ccco3)c12,2021097.0,O=C(O)c1cc(-c2ccco2)nc2onc(-c3ccco3)c12
[N-]=[N+]=Nc1cncc(C(=O)Nc2ccc(NC(=O)CCn3c(=O)[nH]c(=O)c4ccccc43)cc2)c1,84917,0,40,-148.96519470214844,0.0,1,22,27064942,Nc1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1,11295877,[N-]=[N+]=Nc1cncc(C(=O)O)c1,,
Cc1c([N+](=O)[O-])cc(C(=O)NNC(=O)c2cccc(S(=O)(=O)NCCc3ccc(S(N)(=O)=O)cc3)c2)cc1[N+](=O)[O-],85204,0,142,-148.9496612548828,0.0,1,527,8617323,Cc1c([N+](=O)[O-])cc(C(=O)NN)cc1[N+](=O)[O-],17300,NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2cccc(C(=O)O)c2)cc1,,
CCn1cnc2c1c(=O)n(CC(=O)NNC(=O)C(Cc1c[nH]c3ccccc13)NC(=O)c1ccc3ccccc3c1)c(=O)n2Cc1ccccc1,85167,0,128,-148.9436492919922,0.0,1,22,11610,CCn1cnc2c1c(=O)n(CC(=O)NN)c(=O)n2Cc1ccccc1,2035753,O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)c1ccc2ccccc2c1,,
COCCn1cnc2c1c(=O)n(CC(=O)NNC(=O)C(Cc1c[nH]c3ccccc13)NS(=O)(=O)c1ccc(Cl)cc1)c(=O)n2Cc1ccccc1,85847,0,379,-148.9371795654297,0.0,1,22,11781,COCCn1cnc2c1c(=O)n(CC(=O)NN)c(=O)n2Cc1ccccc1,2049360,O=C(O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Cl)cc1,,
O=C(NC1CCN(C(=O)C2CCCN2C(=O)c2nccn(OCc3ccccc3)c2=O)CC1)c1nccn(OCc2ccccc2)c1=O,86123,1,478,-148.92239379882812,-148.92239379882812,1,275592,3694404,CC(C)(C)OC(=O)N1CCCC1C(=O)N1CCC(N)CC1,16331522,O=C(O)c1nccn(OCc2ccccc2)c1=O,16331522.0,O=C(O)c1nccn(OCc2ccccc2)c1=O
Cc1nc2c(C#N)cnn2c(O)c1CC(=O)NC(CCNC(=O)Cn1cnnn1)Cc1ccccc1,85911,1,404,-148.90342712402344,-148.90342712402344,1,275592,11471386,CC(C)(C)OC(=O)NC(CCN)Cc1ccccc1,10422,O=C(O)Cn1cnnn1,948686.0,Cc1nc2c(C#N)cnn2c(O)c1CC(=O)O
Cc1c(N(C)S(=O)(=O)c2cccc(C(=O)N(CC(N)c3ccccc3)C(=O)c3cnn(-c4ccccc4)n3)c2)c(=O)n(-c2ccccc2)n1C,85400,1,214,-148.87181091308594,-148.87181091308594,1,240690,26707664,NC(CNC(=O)c1cnn(-c2ccccc2)n1)c1ccccc1,7493,Cc1c(N(C)S(=O)(=O)c2cccc(C(=O)O)c2)c(=O)n(-c2ccccc2)n1C,,
O=C(NC1(c2ccc(F)cc2)CCN(C(=O)c2ccc(-c3nnc(-c4ccccc4)o3)cc2)CC1)c1ccc(-c2nnc(-c3ccccc3)o2)cc1,86087,1,466,-148.86497497558594,-148.86497497558594,1,275592,9064810,CC(C)(C)OC(=O)N1CCC(N)(c2ccc(F)cc2)CC1,43472,O=C(O)c1ccc(-c2nnc(-c3ccccc3)o2)cc1,43472.0,O=C(O)c1ccc(-c2nnc(-c3ccccc3)o2)cc1
O=C(NNc1cc([N+](=O)[O-])ccn1)c1cc(O)nc2ccc(S(=O)(=O)Nc3ccc(F)cc3)cc12,86181,1,498,-148.8311309814453,-148.8311309814453,1,527,22813803,NNc1cc([N+](=O)[O-])ccn1,5870,O=C(O)c1cc(O)nc2ccc(S(=O)(=O)Nc3ccc(F)cc3)cc12,,
Cc1c(CO)cc([N+](=O)[O-])c(N(C(=O)c2cccc([N+](=O)[O-])c2)c2ccc(O)cc2)c1[N+](=O)[O-],86073,1,461,-148.7960662841797,-148.7960662841797,1,27,7539,O=C(Nc1ccc(O)cc1)c1cccc([N+](=O)[O-])c1,40280,Cc1c(CO)cc([N+](=O)[O-])c(Cl)c1[N+](=O)[O-],,
CC(C)C(Nc1c([N+](=O)[O-])cnc2ccc([N+](=O)[O-])cc12)c1nc(-c2nnc[nH]2)no1,85518,1,258,-148.7792205810547,-148.7792205810547,1,27,8860227,CC(C)C(N)c1nc(-c2nnc[nH]2)no1,12409982,O=[N+]([O-])c1ccc2ncc([N+](=O)[O-])c(Cl)c2c1,,
COCCN(C(=O)COC(=O)c1ccc(NS(=O)(=O)c2cc([N+](=O)[O-])ccc2Cl)cc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,85441,1,229,-148.7620086669922,-148.7620086669922,1,1458,1340,O=C(O)c1ccc(NS(=O)(=O)c2cc([N+](=O)[O-])ccc2Cl)cc1,9984,COCCN(C(=O)CCl)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,,
COc1ccc([N+](=O)[O-])cc1NS(=O)(=O)c1ccc(C(=O)Nc2ccc(-c3nnn[nH]3)cc2)cc1,85069,1,95,-148.72821044921875,-148.72821044921875,1,22,2088439,Nc1ccc(-c2nnn[nH]2)cc1,5741,COc1ccc([N+](=O)[O-])cc1NS(=O)(=O)c1ccc(C(=O)O)cc1,,
NC(=O)CCC(NS(=O)(=O)c1ccc2c(c1)OCCO2)C(=O)Nc1cccc(-c2nnn[nH]2)c1,85265,1,164,-148.7221221923828,-148.7221221923828,1,22,15518,Nc1cccc(-c2nnn[nH]2)c1,15192,NC(=O)CCC(NS(=O)(=O)c1ccc2c(c1)OCCO2)C(=O)O,,
Cc1cc(C)nc(-n2[nH]c(C(=O)NCCC(=O)NCC3CCCCN3C(=O)c3[nH]n(-c4nc(C)cc(C)n4)c(=O)c3CCO)c(CCO)c2=O)n1,85674,0,318,-148.71449279785156,0.0,1,275592,13619859,CC(C)(C)OC(=O)NCCC(=O)NCC1CCCCN1,2020051,Cc1cc(C)nc(-n2[nH]c(C(=O)O)c(CCO)c2=O)n1,2020051.0,Cc1cc(C)nc(-n2[nH]c(C(=O)O)c(CCO)c2=O)n1
CN(CC(CO)(CO)NC(=O)c1cc(-c2cn(C)nn2)on1)C(=O)c1cc(-c2cn(C)nn2)on1,85383,1,208,-148.61830139160156,-148.61830139160156,1,275592,27051001,CN(CC(N)(CO)CO)C(=O)OC(C)(C)C,26091076,Cn1cc(-c2cc(C(=O)O)no2)nn1,26091076.0,Cn1cc(-c2cc(C(=O)O)no2)nn1
CCc1[nH]nc(C(=O)NC(CO)(CO)CN(C)C(=O)c2c([N+](=O)[O-])cnn2C)c1[N+](=O)[O-],85716,1,333,-148.58444213867188,-148.58444213867188,1,275592,27051001,CN(CC(N)(CO)CO)C(=O)OC(C)(C)C,2049124,CCc1[nH]nc(C(=O)O)c1[N+](=O)[O-],3098477.0,Cn1ncc([N+](=O)[O-])c1C(=O)O
O=C(CCc1nn[nH]n1)NNC(=O)c1cc(-c2ccc(-c3ccccc3)cc2)nc2ccccc12,85812,0,367,-148.558349609375,0.0,1,240690,2864,NNC(=O)c1cc(-c2ccc(-c3ccccc3)cc2)nc2ccccc12,3525625,O=C(O)CCc1nn[nH]n1,,
COc1ccc(C2CN(C(=O)c3cc(-c4ccco4)nc4onc(-c5ccco5)c34)CC2NC(=O)c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)cc1,85935,1,411,-148.54324340820312,-148.54324340820312,1,275592,24351104,COc1ccc(C2CNCC2NC(=O)OC(C)(C)C)cc1,2021097,O=C(O)c1cc(-c2ccco2)nc2onc(-c3ccco3)c12,13233.0,O=C(O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1
Cn1nc([N+](=O)[O-])c(N2CCC(c3n[nH]c(CNC(=O)OCc4ccccc4)n3)CC2)c1[N+](=O)[O-],85001,0,70,-148.525634765625,0.0,1,27,24190606,O=C(NCc1nc(C2CCNCC2)n[nH]1)OCc1ccccc1,26387706,Cn1nc([N+](=O)[O-])c(Cl)c1[N+](=O)[O-],,
Cc1nn(-c2ccccc2)c2nc(-c3cccs3)cc(C(=O)N(N)C(=O)C(Cc3c[nH]c4ccccc34)NS(=O)(=O)c3cccc(Cl)c3Cl)c12,85651,1,310,-148.5089569091797,-148.5089569091797,1,527,7728,Cc1nn(-c2ccccc2)c2nc(-c3cccs3)cc(C(=O)NN)c12,12421,O=C(O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1cccc(Cl)c1Cl,,
COc1cc(OC)c(NS(=O)(=O)c2cc(C(=O)N(C(=O)CCn3c(=O)[nH]c(=O)c4ccccc43)c3ccc(N)cc3)ccc2OC)cc1Cl,85704,1,329,-148.49826049804688,-148.49826049804688,1,527,27064942,Nc1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1,7665,COc1cc(OC)c(NS(=O)(=O)c2cc(C(=O)O)ccc2OC)cc1Cl,,
O=C(NC(C(=O)OCC(=O)N1N=C2C(=Cc3ccccc3)CCCC2C1c1ccccc1)c1ccccc1)OCC1c2ccccc2-c2ccccc21,85507,1,253,-148.49363708496094,-148.49363708496094,1,1458,3555758,O=C(NC(C(=O)O)c1ccccc1)OCC1c2ccccc2-c2ccccc21,4816,O=C(CCl)N1N=C2C(=Cc3ccccc3)CCCC2C1c1ccccc1,,
Cn1c(NC(=O)CCc2nnc(-c3cc4ccccc4o3)o2)c(-c2csc(-c3ccc(O)cc3)n2)c(=O)n(C)c1=O,85369,1,203,-148.4881591796875,-148.4881591796875,1,11,38103,Cn1c(N)c(-c2csc(-c3ccc(O)cc3)n2)c(=O)n(C)c1=O,2049472,O=C(O)CCc1nnc(-c2cc3ccccc3o2)o1,,
Cn1nc(CNC(=O)c2cc(F)c3[nH]nnc3c2)c2c1CCN(C(=O)c1cc(F)c3[nH]nnc3c1)C2,86063,1,457,-148.4534149169922,-148.4534149169922,1,275592,26309951,Cn1nc(CN)c2c1CCN(C(=O)OC(C)(C)C)C2,22105521,O=C(O)c1cc(F)c2[nH]nnc2c1,22105521.0,O=C(O)c1cc(F)c2[nH]nnc2c1
COc1ccc(C2CN(C(=O)c3ccc(-c4ccc([N+](=O)[O-])cc4)o3)CC2NC(=O)c2cc(-c3ccco3)nc3onc(-c4ccco4)c23)cc1,85934,0,411,-148.4374237060547,0.0,1,275592,24351104,COc1ccc(C2CNCC2NC(=O)OC(C)(C)C)cc1,13233,O=C(O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,2021097.0,O=C(O)c1cc(-c2ccco2)nc2onc(-c3ccco3)c12
COc1ccc(C2CCN(C(=O)c3cc4[nH]nnc4cc3F)CC2NC(=O)c2cc3[nH]nnc3cc2F)cc1,86104,1,472,-148.4357452392578,-148.4357452392578,1,275592,23024378,COc1ccc(C2CCN(C(=O)OC(C)(C)C)CC2N)cc1,12500140,O=C(O)c1cc2[nH]nnc2cc1F,12500140.0,O=C(O)c1cc2[nH]nnc2cc1F
O=C(Cn1c(=O)c2c(ncn2Cc2ccccc2)n(Cc2ccccc2)c1=O)Nc1c(NCc2ccccc2)c(=O)[nH]c(=O)n1Cc1ccccc1,85006,1,72,-148.42379760742188,-148.42379760742188,1,11,5342,Nc1c(NCc2ccccc2)c(=O)[nH]c(=O)n1Cc1ccccc1,13058,O=C(O)Cn1c(=O)c2c(ncn2Cc2ccccc2)n(Cc2ccccc2)c1=O,,
CCc1[nH]nc(C(=O)N(C)CC(CO)(CO)NC(=O)c2c([N+](=O)[O-])cnn2C)c1[N+](=O)[O-],85715,0,333,-148.41981506347656,0.0,1,275592,27051001,CN(CC(N)(CO)CO)C(=O)OC(C)(C)C,3098477,Cn1ncc([N+](=O)[O-])c1C(=O)O,2049124.0,CCc1[nH]nc(C(=O)O)c1[N+](=O)[O-]
Cc1cc(C(=O)N(Cc2ccc(CN)cc2F)C(=O)c2c3c(nc4ccccc24)C(=Cc2cccc([N+](=O)[O-])c2)CCC3)n2nc(C)cc2n1,85474,0,241,-148.40464782714844,0.0,1,240690,26734457,Cc1cc(C(=O)NCc2ccc(CN)cc2F)n2nc(C)cc2n1,5200,O=C(O)c1c2c(nc3ccccc13)C(=Cc1cccc([N+](=O)[O-])c1)CCC2,,
CC(C)c1[nH]nc(C(=O)NCC2=NOC3CN(C(=O)c4n[nH]c(C(C)C)c4[N+](=O)[O-])CC23)c1[N+](=O)[O-],85831,1,373,-148.3796844482422,-148.3796844482422,1,275592,12408246,CC(C)(C)OC(=O)N1CC2ON=C(CN)C2C1,2065561,CC(C)c1[nH]nc(C(=O)O)c1[N+](=O)[O-],2065561.0,CC(C)c1[nH]nc(C(=O)O)c1[N+](=O)[O-]
O=C(CNC(=O)c1ccc(NS(=O)(=O)c2ccc(Cl)cc2F)cc1)NCc1nnc(-c2ccncc2)[nH]1,85646,1,308,-148.37368774414062,-148.37368774414062,1,527,22132723,NCc1nnc(-c2ccncc2)[nH]1,33734,O=C(O)CNC(=O)c1ccc(NS(=O)(=O)c2ccc(Cl)cc2F)cc1,,
CCn1c(NC(=O)C=Cc2cn(-c3ccccc3)nc2-c2ccc(-c3ccccc3)cc2)c(-c2csc(-c3ccc(O)cc3)n2)c(=O)[nH]c1=O,86011,1,439,-148.3728790283203,-148.3728790283203,1,11,38566,CCn1c(N)c(-c2csc(-c3ccc(O)cc3)n2)c(=O)[nH]c1=O,23789104,O=C(O)C=Cc1cn(-c2ccccc2)nc1-c1ccc(-c2ccccc2)cc1,,
O=C(c1cncc2nc(O)[nH]c12)N1CC(O)C(N(Cc2ccccc2)C(=O)c2n[nH]c(=O)[nH]c2=O)C1,85938,0,412,-148.36485290527344,0.0,1,275592,22131008,CC(C)(C)OC(=O)N1CC(O)C(NCc2ccccc2)C1,3654480,O=C(O)c1n[nH]c(=O)[nH]c1=O,26388924.0,O=C(O)c1cncc2nc(O)[nH]c12
COc1ccccc1C(NC(=O)CCc1nc(-c2ncccn2)no1)C(C)NC(=O)CCc1nc(-c2ncccn2)no1,85797,1,361,-148.35765075683594,-148.35765075683594,1,275592,26385692,COc1ccccc1C(N)C(C)NC(=O)OC(C)(C)C,1308662,O=C(O)CCc1nc(-c2ncccn2)no1,1308662.0,O=C(O)CCc1nc(-c2ncccn2)no1
COc1cccc(-n2c(CC(=O)NNC(=O)c3cc(S(=O)(=O)Nc4c(C)n(C)n(-c5ccccc5)c4=O)ccc3C)csc2=NCc2ccco2)c1,85027,0,79,-148.3201446533203,0.0,1,240690,11194,COc1cccc(-n2c(CC(=O)NN)csc2=NCc2ccco2)c1,4297,Cc1ccc(S(=O)(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1C(=O)O,,
O=C(Nc1ccccc1CC(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12)c1ccccc1SCc1nnnn1-c1ccccc1,85144,1,121,-148.31887817382812,-148.31887817382812,1,22,11235,Nc1ccccc1CC(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,37439,O=C(O)c1ccccc1SCc1nnnn1-c1ccccc1,,
[N-]=[N+]=NC1OC(C(=O)N(N)C(=O)c2c[nH]nn2)C(O)C(O)C1O,84818,1,4,-148.17283630371094,-148.17283630371094,1,22,2231589,NNC(=O)c1c[nH]nn1,11284792,[N-]=[N+]=NC1OC(C(=O)O)C(O)C(O)C1O,,
[N-]=[N+]=NC1OC(C(=O)NNC(=O)c2c[nH]nn2)C(O)C(O)C1O,84819,0,4,-148.16006469726562,0.0,1,22,2231589,NNC(=O)c1c[nH]nn1,11284792,[N-]=[N+]=NC1OC(C(=O)O)C(O)C(O)C1O,,
Cc1oc(-c2ccccc2)nc1COc1ccc(CCC(=O)NC(=O)c2[nH]nnc2N)cc1,85357,1,198,-148.1383819580078,-148.1383819580078,1,11,3007750,NC(=O)c1[nH]nnc1N,18760484,Cc1oc(-c2ccccc2)nc1COc1ccc(CCC(=O)O)cc1,,
NN(C(=O)c1cc(O)nc2ccc(S(=O)(=O)Nc3ccc(F)cc3)cc12)c1cc([N+](=O)[O-])ccn1,86180,0,498,-148.12351989746094,0.0,1,527,22813803,NNc1cc([N+](=O)[O-])ccn1,5870,O=C(O)c1cc(O)nc2ccc(S(=O)(=O)Nc3ccc(F)cc3)cc12,,
